Purchase Order,Invoice No,Vendor,Supplier,Product,Variant,Product Type,SKU,Barcode,Shopify ID,Supplier Code,ASIN,Vendor Code,Text 2,Text 3,Status,PO Date,Confirmed Date,Expected Date,Ship Date,Cancel Date,Received at,Retail Price,Stock,Ordered,Quantity,Cost,Total Cost,Cost (Supplier Currency),Total Cost (Supplier Currency),Total Retail,Shipping Company Name,Shipping Address 1,Shipping Address 2,Shipping City,Shipping State / Province,Shipping Zip / Postcode,Shipping Country
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,RED SEA BEACH TOWEL,white,Beach Towel,RESE-BETW-00,,4.66306E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"58,00",0,5,2,"14,00","28,00",,,"116,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,FARIDA (PEACOCK) BEDDING,Pillow Case / Large Square (80cm x 80cm),Bedding,FR-SQPCXL-12,7E+12,1.31467E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"72,00",-1,3,3,"21,00","63,00",,,"216,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,FARIDA (PEACOCK) BEDDING,Duvet Cover / Single (140cm x 200cm),Bedding,FR-SLD-12,7E+12,3.14395E+11,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"233,00",1,1,1,"63,00","63,00",,,"233,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,MAMLUK CUSHION COVER,60cm x 40cm / amber,Cushion,CO-CU-05,7E+12,4.35627E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"146,00",0,2,2,"35,00","70,00",,,"292,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,CHILDREN’S EMBROIDERED LAUNDRY BAG,Stars,Bags,STA-LABG-10,7E+12,4.23704E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"55,00",0,1,1,"16,00","16,00",,,"55,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,STARS COT BEDDING,Cot Duvet Cover,sheet,STA-CD-11,7E+12,2.81835E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"98,00",1,1,1,"38,00","38,00",,,"98,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,TULIP NAPKIN,amber,Napkin,TU-NP-05,7E+12,3.94395E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"48,00",0,18,18,"11,00","198,00",,,"864,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,TULIP NAPKIN,red,Napkin,TU-NP-16,7E+12,3.94395E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"48,00",7,12,12,"11,00","132,00",,,"576,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,TULIP NAPKIN,coral,Napkin,TU-NP-14,7E+12,3.95114E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"48,00",0,18,18,"11,00","198,00",,,"864,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,TULIP NAPKIN,blue,Napkin,TU-NP-20,7E+12,3.94395E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"48,00",8,12,12,"11,00","132,00",,,"576,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21877,,Al-Malaika for Manufacturing Textiles S.A.E.,,PALM TREE BEDDING,Duvet Cover / Single (140cm x 200cm) / beige,Bedding,PL-SLD-12,7E+12,3.14152E+11,,,,,,not delivered,02/04/2025,07/04/2025,05/05/2025,,,,"250,00",0,2,2,"62,00","124,00",,,"500,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
